case_id,date,sample_order,negative_prices_clipped_27h,price_floor_gbp_per_mwh,param,level,price_scenario,negative_prices_clipped_27h_result,price_floor_gbp_per_mwh_result,base_cost_gbp,opt_cost_gbp,saving_gbp,saving_pct,opt_cost_ext_sum_gbp,saving_pct_ext_sum,opt_cost_it_gbp,opt_cost_cooling_gbp,opt_cost_ups_charge_gbp,opt_cost_other_gbp,base_cost_it_gbp,base_cost_cooling_gbp,base_cost_ups_charge_gbp,base_cost_other_gbp,nominal_max_ups_kw,nominal_max_tes_w,price_mean_gbp_per_mwh,price_min_gbp_per_mwh,price_max_gbp_per_mwh,price_std_gbp_per_mwh,negative_price_hours,extension_price_mean_gbp_per_mwh,runtime_s,saving_it_gbp,saving_cooling_gbp,saving_ups_charge_gbp,saving_other_gbp
imrp_20250908,2025-09-08,250,0,,price_day,250,2025-09-08,,,1607.59,1518.85,88.74,5.52,1518.85,5.52,1041.05,260.31,22.88,110.56,1191.08,305.95,0.0,110.56,0.0,0.0,86.762,62.47,133.71,21.128,0,76.063,2.6,150.02999999999997,45.639999999999986,-22.88,0.0
imrp_20250909,2025-09-09,251,0,,price_day,251,2025-09-09,,,1563.73,1488.82,74.91,4.791,1488.82,4.791,1018.62,254.58,25.89,108.51,1158.05,297.17,0.0,108.51,0.0,0.0,85.155,70.57,112.74,14.792,0,64.317,2.9,139.42999999999995,42.59,-25.89,0.0
imrp_20250910,2025-09-10,252,0,,price_day,35,2025-09-10,,,1340.33,1203.29,137.04,10.225,1203.29,10.225,859.05,210.93,21.57,93.04,992.74,254.55,0.0,93.04,0.0,0.0,73.015,22.67,104.58,20.081,0,15.523,2.9,133.69000000000005,43.620000000000005,-21.57,0.0
imrp_20250911,2025-09-11,253,0,,price_day,253,2025-09-11,,,840.5,659.1,181.41,21.583,659.1,21.583,491.29,105.91,2.98,55.02,625.43,160.05,0.0,55.02,0.0,0.0,43.181,8.0,107.54,34.403,0,3.103,5.2,134.13999999999993,54.140000000000015,-2.98,0.0
imrp_20250912,2025-09-12,254,0,,price_day,254,2025-09-12,,,739.28,604.04,135.24,18.293,604.04,18.293,422.23,87.69,0.55,46.55,551.6,141.13,0.0,46.55,0.0,0.0,36.534,0.1,109.71,37.976,0,38.553,3.1,129.37,53.44,-0.55,0.0
imrp_20250913,2025-09-13,255,0,,price_day,255,2025-09-13,,,889.77,817.02,72.75,8.176,817.02,8.176,539.43,125.6,9.88,58.03,662.48,169.26,0.0,58.03,0.0,0.0,45.54,4.69,106.43,33.11,0,73.983,2.8,123.05000000000007,43.66,-9.88,0.0
imrp_20250914,2025-09-14,256,2,0.0,price_day,256,2025-09-14,2.0,0.0,1083.93,945.5,138.44,12.772,945.5,12.772,693.22,165.07,8.05,78.86,800.55,204.53,0.0,78.86,0.0,0.0,61.883,1.94,93.76,27.209,0,0.247,3.6,107.32999999999993,39.46000000000001,-8.05,0.0
imrp_20250915,2025-09-15,257,11,0.0,price_day,257,2025-09-15,11.0,0.0,235.49,142.42,93.07,39.523,142.42,39.523,109.0,18.23,0.18,14.91,175.98,44.6,0.0,14.91,0.0,0.0,11.702,0.0,49.17,16.167,0,0.09,3.2,66.97999999999999,26.37,-0.18,0.0
imrp_20250916,2025-09-16,258,5,0.0,price_day,258,2025-09-16,5.0,0.0,691.53,622.67,68.85,9.957,622.67,9.957,411.38,88.3,1.2,42.13,516.86,132.53,0.0,42.13,0.0,0.0,33.064,0.0,103.84,39.11,0,72.0,3.0,105.48000000000002,44.230000000000004,-1.2,0.0
imrp_20250917,2025-09-17,259,0,,price_day,259,2025-09-17,,,1328.51,1182.05,146.47,11.025,1182.05,11.025,848.62,205.33,15.99,92.55,984.09,251.87,0.0,92.55,0.0,0.0,72.627,29.13,102.46,19.595,0,15.31,2.7,135.47000000000003,46.53999999999999,-15.99,0.0
imrp_20250918,2025-09-18,260,0,,price_day,36,2025-09-18,,,947.71,825.11,122.6,12.936,825.11,12.936,565.43,127.18,8.04,62.87,704.32,180.52,0.0,62.87,0.0,0.0,49.341,8.57,103.11,32.231,0,51.007,3.3,138.8900000000001,53.34,-8.04,0.0
imrp_20250919,2025-09-19,261,0,,price_day,261,2025-09-19,,,1453.97,1385.34,68.63,4.72,1385.34,4.72,951.24,238.62,22.04,98.48,1078.42,277.07,0.0,98.48,0.0,0.0,77.28,47.28,120.8,22.077,0,77.99,2.8,127.18000000000006,38.44999999999999,-22.04,0.0
imrp_20250920,2025-09-20,262,0,,price_day,262,2025-09-20,,,1395.65,1265.63,130.02,9.316,1265.63,9.316,919.15,227.76,18.31,97.8,1033.06,264.78,0.0,97.8,0.0,0.0,76.749,7.74,97.3,19.781,0,2.063,2.8,113.90999999999997,37.01999999999998,-18.31,0.0
imrp_20250921,2025-09-21,263,0,,price_day,263,2025-09-21,,,771.24,711.35,59.89,7.765,711.35,7.765,479.06,110.86,3.08,47.2,575.84,148.2,0.0,47.2,0.0,0.0,37.038,1.0,105.39,37.077,0,57.893,3.4,96.78000000000003,37.33999999999999,-3.08,0.0
imrp_20250922,2025-09-22,264,0,,price_day,264,2025-09-22,,,1534.71,1459.57,75.14,4.896,1459.57,4.896,994.87,249.69,24.45,104.61,1137.82,292.28,0.0,104.61,0.0,0.0,82.093,53.29,125.83,20.777,0,75.543,2.6,142.94999999999993,42.589999999999975,-24.45,0.0
imrp_20250923,2025-09-23,265,0,,price_day,265,2025-09-23,,,1684.61,1586.31,98.29,5.835,1586.31,5.835,1084.87,273.35,25.48,115.89,1248.36,320.36,0.0,115.89,0.0,0.0,90.943,68.49,140.41,20.356,0,74.78,2.8,163.49,47.00999999999999,-25.48,0.0
imrp_20250924,2025-09-24,266,0,,price_day,266,2025-09-24,,,1555.81,1493.03,62.77,4.035,1493.03,4.035,1028.15,263.39,32.55,107.98,1151.82,296.01,0.0,107.98,0.0,0.0,84.736,70.25,115.11,14.077,0,71.723,2.9,123.66999999999985,32.620000000000005,-32.55,0.0
imrp_20250925,2025-09-25,267,0,,price_day,37,2025-09-25,,,1492.99,1434.67,58.32,3.906,1434.67,3.906,980.06,249.49,24.8,103.42,1105.78,283.79,0.0,103.42,0.0,0.0,81.156,65.57,106.81,13.661,0,70.113,3.4,125.72000000000003,34.30000000000001,-24.8,0.0
imrp_20250926,2025-09-26,268,0,,price_day,268,2025-09-26,,,1522.23,1471.35,50.88,3.342,1471.35,3.342,999.81,255.41,26.0,105.31,1127.37,289.56,0.0,105.31,0.0,0.0,82.64,67.93,106.58,12.686,0,70.533,3.0,127.55999999999995,34.150000000000006,-26.0,0.0
imrp_20250927,2025-09-27,269,0,,price_day,269,2025-09-27,,,1499.06,1461.95,37.11,2.475,1461.95,2.475,1021.19,255.95,0.0,103.11,1110.69,285.26,0.0,103.11,0.0,0.0,80.918,67.48,105.61,10.903,0,74.253,2.7,89.5,29.310000000000002,0.0,0.0
imrp_20250928,2025-09-28,270,0,,price_day,270,2025-09-28,,,1625.9,1563.79,62.12,3.82,1563.79,3.82,1094.2,272.43,0.0,110.76,1205.57,309.57,0.0,110.76,0.0,0.0,86.92,73.5,136.56,17.128,0,78.627,2.8,111.36999999999989,37.139999999999986,0.0,0.0
imrp_20250929,2025-09-29,271,0,,price_day,271,2025-09-29,,,1747.79,1599.95,147.84,8.458,1599.95,8.458,1100.34,268.52,25.7,119.79,1295.9,332.1,0.0,119.79,0.0,0.0,94.004,70.22,173.94,28.573,0,71.723,3.2,195.56000000000017,63.58000000000004,-25.7,0.0
imrp_20250930,2025-09-30,272,0,,price_day,272,2025-09-30,,,1558.06,1473.85,84.21,5.405,1473.85,5.405,1009.46,255.2,32.19,107.6,1154.34,296.12,0.0,107.6,0.0,0.0,84.44,69.29,123.55,17.308,0,69.13,3.3,144.87999999999988,40.920000000000016,-32.19,0.0
imrp_20251001,2025-10-01,273,0,,price_day,273,2025-10-01,,,1480.95,1423.95,57.0,3.849,1423.95,3.849,970.37,247.89,25.52,102.08,1097.26,281.61,0.0,102.08,0.0,0.0,80.105,65.43,113.12,13.636,0,70.87,3.3,126.88999999999999,33.72000000000003,-25.52,0.0
imrp_20251002,2025-10-02,274,0,,price_day,38,2025-10-02,,,1362.87,1247.28,115.59,8.481,1247.28,8.481,882.37,220.19,23.71,95.81,1008.48,258.59,0.0,95.81,0.0,0.0,75.185,24.24,110.1,17.433,0,19.653,3.1,126.11000000000001,38.39999999999998,-23.71,0.0
imrp_20251003,2025-10-03,275,3,0.0,price_day,275,2025-10-03,3.0,0.0,913.53,791.83,121.7,13.321,791.83,13.321,571.28,138.88,18.35,63.32,676.24,173.96,0.0,63.32,0.0,0.0,49.693,0.02,93.1,28.417,0,0.0,2.9,104.96000000000004,35.08000000000001,-18.35,0.0
imrp_20251004,2025-10-04,276,21,0.0,price_day,276,2025-10-04,21.0,0.0,36.47,15.95,20.51,56.253,15.95,56.253,12.19,1.66,0.0,2.1,27.49,6.87,0.0,2.1,0.0,0.0,1.652,0.0,18.92,4.449,0,0.0,21.5,15.299999999999999,5.21,0.0,0.0
imrp_20251005,2025-10-05,277,15,0.0,price_day,277,2025-10-05,15.0,0.0,323.14,257.86,65.28,20.2,257.86,20.2,178.63,36.75,0.0,18.85,242.32,61.97,0.0,18.85,0.0,0.0,14.792,0.0,71.49,24.059,0,19.18,3.7,63.69,25.22,0.0,0.0
imrp_20251006,2025-10-06,278,0,,price_day,278,2025-10-06,,,1337.06,1270.33,66.73,4.991,1270.33,4.991,857.8,212.64,23.35,89.77,991.72,255.58,0.0,89.77,0.0,0.0,70.446,18.32,119.66,29.385,0,72.423,3.3,133.92000000000007,42.940000000000026,-23.35,0.0
imrp_20251007,2025-10-07,279,0,,price_day,279,2025-10-07,,,1659.86,1589.67,70.19,4.229,1589.67,4.229,1086.67,276.3,27.63,113.59,1230.3,315.97,0.0,113.59,0.0,0.0,89.143,67.78,133.81,17.629,0,77.463,2.9,143.62999999999988,39.670000000000016,-27.63,0.0
imrp_20251008,2025-10-08,280,0,,price_day,280,2025-10-08,,,1678.99,1604.2,74.79,4.455,1604.2,4.455,1098.34,279.57,27.46,116.18,1243.68,319.14,0.0,116.18,0.0,0.0,91.173,75.03,128.02,16.732,0,77.3,2.8,145.34000000000015,39.56999999999999,-27.46,0.0
imrp_20251009,2025-10-09,281,0,,price_day,281,2025-10-09,,,1588.87,1519.67,69.2,4.355,1519.67,4.355,1038.85,264.46,25.26,110.07,1176.91,301.89,0.0,110.07,0.0,0.0,86.376,68.65,120.85,14.745,0,73.953,2.8,138.06000000000017,37.43000000000001,-25.26,0.0
imrp_20251010,2025-10-10,282,0,,price_day,39,2025-10-10,,,1588.49,1538.1,50.39,3.172,1538.1,3.172,1047.45,268.09,26.49,109.77,1176.61,302.11,0.0,109.77,0.0,0.0,86.142,72.0,116.38,13.418,0,77.983,3.0,129.15999999999985,34.02000000000004,-26.49,0.0
imrp_20251011,2025-10-11,283,0,,price_day,283,2025-10-11,,,1590.86,1545.03,45.83,2.881,1545.03,2.881,1052.15,269.77,26.33,109.5,1178.75,302.61,0.0,109.5,0.0,0.0,85.933,71.9,116.63,12.099,0,78.76,2.6,126.59999999999991,32.84000000000003,-26.33,0.0
imrp_20251012,2025-10-12,284,0,,price_day,284,2025-10-12,,,1583.38,1527.21,56.17,3.548,1527.21,3.548,1071.0,263.87,0.0,108.68,1173.44,301.27,0.0,108.68,0.0,0.0,85.284,73.28,119.42,12.77,0,71.813,2.8,102.44000000000005,37.39999999999998,0.0,0.0
imrp_20251013,2025-10-13,285,0,,price_day,285,2025-10-13,,,1981.98,1811.48,170.5,8.603,1811.48,8.603,1248.66,311.74,32.87,134.09,1470.41,377.49,0.0,134.09,0.0,0.0,105.226,70.86,217.9,36.498,0,76.127,2.7,221.75,65.75,-32.87,0.0
imrp_20251014,2025-10-14,286,0,,price_day,286,2025-10-14,,,1818.63,1698.75,119.88,6.592,1698.75,6.592,1166.58,294.52,29.63,123.92,1348.61,346.1,0.0,123.92,0.0,0.0,97.249,73.15,175.81,25.602,0,76.173,2.8,182.02999999999997,51.58000000000004,-29.63,0.0
imrp_20251015,2025-10-15,287,0,,price_day,287,2025-10-15,,,2006.38,1835.1,171.27,8.536,1835.1,8.536,1269.58,316.59,31.82,135.45,1488.75,382.18,0.0,135.45,0.0,0.0,106.293,73.44,209.6,36.208,0,73.613,2.7,219.17000000000007,65.59000000000003,-31.82,0.0
imrp_20251016,2025-10-16,288,0,,price_day,288,2025-10-16,,,1689.34,1602.78,86.56,5.124,1602.78,5.124,1097.48,278.46,28.03,115.7,1252.11,321.53,0.0,115.7,0.0,0.0,90.799,71.53,142.8,19.798,0,75.48,2.7,154.62999999999988,43.06999999999999,-28.03,0.0
imrp_20251017,2025-10-17,289,0,,price_day,40,2025-10-17,,,1648.38,1589.37,59.02,3.58,1589.37,3.58,1085.94,281.82,35.32,114.0,1220.92,313.46,0.0,114.0,0.0,0.0,89.462,73.5,124.21,14.627,0,80.507,3.6,134.98000000000002,31.639999999999986,-35.32,0.0
imrp_20251018,2025-10-18,290,0,,price_day,290,2025-10-18,,,1528.07,1467.28,60.79,3.978,1467.28,3.978,1007.01,254.59,26.19,106.03,1131.82,290.23,0.0,106.03,0.0,0.0,83.205,71.57,105.78,9.732,0,57.44,2.6,124.80999999999995,35.640000000000015,-26.19,0.0
imrp_20251019,2025-10-19,291,0,,price_day,291,2025-10-19,,,1087.61,1011.12,76.48,7.032,1011.12,7.032,678.92,173.82,29.1,73.51,807.38,206.71,0.0,73.51,0.0,0.0,57.688,38.47,91.95,15.855,0,46.467,2.9,128.46000000000004,32.890000000000015,-29.1,0.0
imrp_20251020,2025-10-20,292,0,,price_day,292,2025-10-20,,,1495.92,1466.23,29.69,1.985,1466.23,1.985,1034.24,263.08,20.73,101.66,1108.89,285.38,0.0,101.66,0.0,0.0,79.776,44.91,106.63,18.699,0,88.787,2.9,74.65000000000009,22.30000000000001,-20.73,0.0
imrp_20251021,2025-10-21,293,0,,price_day,293,2025-10-21,,,1439.25,1340.78,98.47,6.842,1340.78,6.842,904.82,231.23,44.15,99.89,1066.61,272.75,0.0,99.89,0.0,0.0,78.391,54.12,102.59,14.981,0,52.12,2.5,161.78999999999985,41.52000000000001,-44.15,0.0
imrp_20251022,2025-10-22,294,0,,price_day,294,2025-10-22,,,1644.51,1540.33,104.18,6.335,1540.33,6.335,1080.25,265.5,0.0,110.74,1220.13,313.64,0.0,110.74,0.0,0.0,86.902,51.72,173.19,28.739,0,79.373,2.8,139.8800000000001,48.139999999999986,0.0,0.0
imrp_20251023,2025-10-23,295,0,,price_day,295,2025-10-23,,,1400.04,1275.91,124.13,8.866,1275.91,8.866,915.03,229.23,22.51,96.94,1037.3,265.8,0.0,96.94,0.0,0.0,76.075,20.73,95.33,17.126,0,9.573,2.8,122.26999999999998,36.57000000000002,-22.51,0.0
imrp_20251024,2025-10-24,296,0,,price_day,296,2025-10-24,,,863.76,717.43,146.33,16.941,717.43,16.941,516.24,123.37,18.14,58.35,640.77,164.64,0.0,58.35,0.0,0.0,45.793,5.09,98.23,29.684,0,1.073,3.8,124.52999999999997,41.26999999999998,-18.14,0.0
imrp_20251025,2025-10-25,297,4,0.0,price_day,297,2025-10-25,4.0,0.0,318.08,222.77,95.31,29.963,222.77,29.963,168.16,33.96,1.08,19.45,237.87,60.76,0.0,19.45,0.0,0.0,15.265,0.0,66.61,19.276,0,0.1,2.6,69.71000000000001,26.799999999999997,-1.08,0.0
imrp_20251027,2025-10-27,298,2,0.0,price_day,298,2025-10-27,2.0,0.0,1212.71,1099.26,113.45,9.355,1099.26,9.355,800.92,192.95,0.0,79.41,900.8,232.49,0.0,79.41,0.0,0.0,62.32,0.0,114.42,36.535,0,21.803,2.8,99.88,39.54000000000002,0.0,0.0
imrp_20251028,2025-10-28,299,0,,price_day,299,2025-10-28,,,1161.35,1084.93,76.42,6.581,1084.93,6.581,740.29,185.27,20.82,77.12,862.26,221.98,0.0,77.12,0.0,0.0,60.518,16.05,105.91,25.449,0,50.683,3.0,121.97000000000003,36.70999999999998,-20.82,0.0
imrp_20251029,2025-10-29,300,0,,price_day,300,2025-10-29,,,1429.35,1374.6,54.75,3.83,1374.6,3.83,966.82,240.24,0.0,97.82,1059.01,272.51,0.0,97.82,0.0,0.0,76.767,48.62,109.97,16.336,0,60.95,2.8,92.18999999999994,32.26999999999998,0.0,0.0
imrp_20251030,2025-10-30,301,0,,price_day,301,2025-10-30,,,1326.65,1222.06,104.59,7.883,1222.06,7.883,893.89,218.33,0.0,92.8,981.71,252.14,0.0,92.8,0.0,0.0,72.824,19.43,93.86,18.374,0,13.41,3.1,87.82000000000005,33.809999999999974,0.0,0.0
imrp_20251031,2025-10-31,302,0,,price_day,302,2025-10-31,,,972.28,889.21,83.07,8.544,889.21,8.544,640.89,157.11,3.62,64.61,721.69,185.99,0.0,64.61,0.0,0.0,50.7,9.76,84.58,24.422,0,19.343,3.8,80.80000000000007,28.879999999999995,-3.62,0.0
imrp_20251101,2025-11-01,303,0,,price_day,303,2025-11-01,,,821.41,743.89,77.52,9.438,743.89,9.438,507.49,122.54,10.8,52.67,611.75,156.99,0.0,52.67,0.0,0.0,41.333,9.01,98.19,27.073,0,45.943,3.7,104.25999999999999,34.45,-10.8,0.0
imrp_20251102,2025-11-02,304,0,,price_day,42,2025-11-02,,,1098.33,1004.55,93.78,8.538,1004.55,8.538,721.57,174.71,0.0,74.11,814.97,209.25,0.0,74.11,0.0,0.0,58.157,43.12,103.71,18.932,0,27.03,3.7,93.39999999999998,34.53999999999999,0.0,0.0
imrp_20251103,2025-11-03,305,0,,price_day,305,2025-11-03,,,1020.96,902.08,118.88,11.644,902.08,11.644,637.96,158.76,21.23,68.48,757.81,194.68,0.0,68.48,0.0,0.0,53.741,13.7,93.39,25.104,0,12.257,3.3,119.84999999999991,35.920000000000016,-21.23,0.0
imrp_20251104,2025-11-04,306,0,,price_day,306,2025-11-04,,,1188.84,1145.75,43.09,3.625,1145.75,3.625,799.71,196.38,2.81,78.21,882.78,227.85,0.0,78.21,0.0,0.0,61.375,6.9,95.87,29.875,0,62.643,3.1,83.06999999999994,31.47,-2.81,0.0
imrp_20251105,2025-11-05,307,0,,price_day,307,2025-11-05,,,1445.78,1411.37,34.41,2.38,1411.37,2.38,997.43,254.32,17.62,99.61,1070.87,275.29,0.0,99.61,0.0,0.0,78.173,60.39,100.94,11.295,0,71.473,2.9,73.43999999999994,20.970000000000027,-17.62,0.0
imrp_20251106,2025-11-06,308,0,,price_day,308,2025-11-06,,,1603.97,1552.18,51.78,3.228,1552.18,3.228,1095.1,277.92,7.16,110.23,1188.28,305.46,0.0,110.23,0.0,0.0,86.505,70.95,121.55,14.599,0,75.547,3.3,93.18000000000006,27.539999999999964,-7.16,0.0
imrp_20251107,2025-11-07,309,0,,price_day,309,2025-11-07,,,1555.22,1520.21,35.01,2.251,1520.21,2.251,1063.84,267.28,0.0,107.48,1151.89,295.84,0.0,107.48,0.0,0.0,84.348,71.31,106.77,9.843,0,74.273,3.1,88.05000000000018,28.560000000000002,0.0,0.0
imrp_20251108,2025-11-08,310,0,,price_day,310,2025-11-08,,,1545.2,1510.23,34.97,2.263,1510.23,2.263,1062.35,271.89,7.37,106.5,1144.62,294.08,0.0,106.5,0.0,0.0,83.576,72.49,110.99,10.231,0,77.29,3.9,82.26999999999998,22.189999999999998,-7.37,0.0
imrp_20251109,2025-11-09,311,0,,price_day,43,2025-11-09,,,1492.93,1454.45,38.48,2.578,1454.45,2.578,1018.96,256.61,0.0,102.7,1106.28,283.95,0.0,102.7,0.0,0.0,80.594,69.49,104.07,9.719,0,71.527,2.9,87.31999999999994,27.339999999999975,0.0,0.0
imrp_20251110,2025-11-10,312,0,,price_day,312,2025-11-10,,,1469.53,1425.73,43.79,2.98,1425.73,2.98,999.91,251.15,0.0,100.91,1088.95,279.67,0.0,100.91,0.0,0.0,79.191,62.51,106.14,11.082,0,67.703,3.6,89.04000000000008,28.52000000000001,0.0,0.0
imrp_20251111,2025-11-11,313,0,,price_day,313,2025-11-11,,,1370.36,1317.2,53.15,3.879,1317.2,3.879,937.99,232.29,0.0,95.45,1014.48,260.44,0.0,95.45,0.0,0.0,74.902,51.02,92.98,10.927,0,48.83,3.7,76.49000000000001,28.150000000000006,0.0,0.0
imrp_20251112,2025-11-12,314,0,,price_day,314,2025-11-12,,,1276.89,1188.24,88.66,6.943,1188.24,6.943,862.14,212.29,0.0,87.16,946.46,243.26,0.0,87.16,0.0,0.0,68.403,38.93,95.32,16.164,0,20.997,3.6,84.32000000000005,30.97,0.0,0.0
imrp_20251113,2025-11-13,315,0,,price_day,315,2025-11-13,,,1224.68,1181.27,43.41,3.545,1181.27,3.545,822.3,204.01,6.03,81.54,908.9,234.24,0.0,81.54,0.0,0.0,63.99,15.85,98.92,25.128,0,66.73,2.8,86.60000000000002,30.230000000000018,-6.03,0.0
imrp_20251114,2025-11-14,316,0,,price_day,316,2025-11-14,,,1277.51,1211.17,66.34,5.193,1211.17,5.193,850.64,215.21,17.03,88.17,946.64,242.71,0.0,88.17,0.0,0.0,69.189,40.83,83.56,12.608,0,40.267,3.2,96.0,27.5,-17.03,0.0
imrp_20251115,2025-11-15,317,0,,price_day,317,2025-11-15,,,1306.96,1283.59,23.37,1.788,1283.59,1.788,904.71,228.3,0.0,87.53,969.8,249.62,0.0,87.53,0.0,0.0,68.693,36.19,99.39,19.833,0,78.493,3.0,65.08999999999992,21.319999999999993,0.0,0.0
imrp_20251116,2025-11-16,318,0,,price_day,318,2025-11-16,,,1470.31,1418.67,51.64,3.512,1418.67,3.512,1003.77,249.78,0.0,101.7,1089.08,279.53,0.0,101.7,0.0,0.0,79.81,61.44,100.0,9.719,0,57.547,3.1,85.30999999999995,29.74999999999997,0.0,0.0
imrp_20251117,2025-11-17,319,0,,price_day,44,2025-11-17,,,1497.57,1454.08,43.49,2.904,1454.08,2.904,1022.8,255.66,0.0,102.03,1110.06,285.48,0.0,102.03,0.0,0.0,80.07,52.22,114.36,16.567,0,75.887,2.6,87.25999999999999,29.82000000000002,0.0,0.0
imrp_20251118,2025-11-18,320,0,,price_day,320,2025-11-18,,,1639.77,1589.75,50.02,3.05,1589.75,3.05,1118.4,280.33,0.0,113.52,1214.22,312.03,0.0,113.52,0.0,0.0,89.083,73.66,114.55,12.526,0,71.287,2.8,95.81999999999994,31.69999999999999,0.0,0.0
imrp_20251119,2025-11-19,321,0,,price_day,321,2025-11-19,,,1548.1,1511.63,36.47,2.356,1511.63,2.356,1056.91,265.09,0.0,106.64,1146.84,294.62,0.0,106.64,0.0,0.0,83.685,66.34,107.24,11.378,0,75.717,2.9,89.92999999999984,29.53000000000003,0.0,0.0
imrp_20251120,2025-11-20,322,0,,price_day,322,2025-11-20,,,1678.12,1620.02,58.1,3.462,1620.02,3.462,1137.65,284.44,0.0,115.45,1243.2,319.47,0.0,115.45,0.0,0.0,90.6,72.53,126.51,14.972,0,76.367,3.1,105.54999999999995,35.03000000000003,0.0,0.0
imrp_20251121,2025-11-21,323,0,,price_day,323,2025-11-21,,,2013.13,1911.25,101.88,5.061,1911.25,5.061,1313.83,335.06,38.24,138.88,1490.88,383.36,0.0,138.88,0.0,0.0,108.99,75.51,154.76,26.228,0,78.39,3.0,177.05000000000018,48.30000000000001,-38.24,0.0
imrp_20251122,2025-11-22,324,0,,price_day,324,2025-11-22,,,1566.72,1534.33,32.39,2.067,1534.33,2.067,1082.76,274.4,0.0,107.96,1160.36,298.39,0.0,107.96,0.0,0.0,84.725,72.94,104.75,8.191,0,75.867,3.1,77.59999999999991,23.99000000000001,0.0,0.0
imrp_20251123,2025-11-23,325,0,,price_day,325,2025-11-23,,,1409.75,1350.01,59.74,4.238,1350.01,4.238,931.88,241.94,27.34,96.25,1045.47,268.03,0.0,96.25,0.0,0.0,75.531,57.99,105.35,13.669,0,63.27,3.0,113.59000000000003,26.089999999999975,-27.34,0.0
imrp_20251124,2025-11-24,326,0,,price_day,45,2025-11-24,,,1615.12,1573.56,41.56,2.573,1573.56,2.573,1109.17,278.27,0.0,111.14,1196.17,307.81,0.0,111.14,0.0,0.0,87.217,62.76,112.07,14.884,0,73.023,3.0,87.0,29.54000000000002,0.0,0.0
imrp_20251125,2025-11-25,327,0,,price_day,327,2025-11-25,,,2047.93,1902.84,145.09,7.085,1902.84,7.085,1350.3,331.27,0.0,138.21,1519.01,390.71,0.0,138.21,0.0,0.0,108.463,71.58,196.18,36.784,0,75.643,2.8,168.71000000000004,59.44,0.0,0.0
imrp_20251126,2025-11-26,328,0,,price_day,328,2025-11-26,,,1844.94,1734.43,110.51,5.99,1734.43,5.99,1204.25,299.82,23.42,126.55,1367.11,351.27,0.0,126.55,0.0,0.0,99.313,72.9,152.45,23.321,0,63.623,2.9,162.8599999999999,51.44999999999999,-23.42,0.0
imrp_20251127,2025-11-27,329,0,,price_day,329,2025-11-27,,,1318.59,1249.44,69.14,5.244,1249.44,5.244,869.93,219.95,24.94,91.66,976.3,250.63,0.0,91.66,0.0,0.0,71.928,40.87,90.61,12.833,0,37.53,3.0,106.37,30.680000000000007,-24.94,0.0
imrp_20251128,2025-11-28,330,0,,price_day,330,2025-11-28,,,1272.27,1245.57,26.69,2.098,1245.57,2.098,900.31,225.24,0.0,86.22,943.18,242.86,0.0,86.22,0.0,0.0,67.662,34.51,89.4,18.472,0,70.547,3.4,42.870000000000005,17.620000000000005,0.0,0.0
imrp_20251129,2025-11-29,331,0,,price_day,331,2025-11-29,,,1462.63,1425.19,37.44,2.56,1425.19,2.56,1012.8,252.78,0.0,101.37,1082.94,278.32,0.0,101.37,0.0,0.0,79.551,61.14,93.84,7.867,0,58.533,3.2,70.1400000000001,25.539999999999992,0.0,0.0
imrp_20251130,2025-11-30,332,0,,price_day,332,2025-11-30,,,1362.39,1297.34,65.05,4.775,1297.34,4.775,915.99,228.5,0.0,92.41,1010.42,259.57,0.0,92.41,0.0,0.0,72.518,49.81,104.26,15.361,0,50.18,3.2,94.42999999999995,31.069999999999993,0.0,0.0
imrp_20251201,2025-12-01,333,0,,price_day,46,2025-12-01,,,1357.44,1307.73,49.71,3.662,1307.73,3.662,928.31,231.96,0.0,92.92,1005.79,258.73,0.0,92.92,0.0,0.0,72.923,45.74,91.85,15.035,0,48.17,2.6,77.48000000000002,26.77000000000001,0.0,0.0
imrp_20251202,2025-12-02,334,0,,price_day,334,2025-12-02,,,1417.56,1378.58,38.98,2.75,1378.58,2.75,964.48,240.22,0.0,96.5,1050.61,270.45,0.0,96.5,0.0,0.0,75.73,44.97,104.34,16.786,0,70.3,3.1,86.12999999999988,30.22999999999999,0.0,0.0
imrp_20251203,2025-12-03,335,0,,price_day,335,2025-12-03,,,1585.5,1526.64,58.86,3.713,1526.64,3.713,1079.09,273.5,6.73,109.24,1174.48,301.78,0.0,109.24,0.0,0.0,85.728,68.5,119.47,15.149,0,71.667,2.9,95.3900000000001,28.279999999999973,-6.73,0.0
imrp_20251204,2025-12-04,336,0,,price_day,336,2025-12-04,,,1525.79,1474.69,51.1,3.349,1474.69,3.349,1040.65,260.96,0.0,104.43,1130.86,290.5,0.0,104.43,0.0,0.0,81.953,64.57,113.8,13.379,0,70.9,3.3,90.20999999999981,29.54000000000002,0.0,0.0
imrp_20251205,2025-12-05,337,0,,price_day,337,2025-12-05,,,1411.94,1362.48,49.46,3.503,1362.48,3.503,971.67,240.28,0.0,99.0,1044.68,268.26,0.0,99.0,0.0,0.0,77.689,53.97,103.32,11.834,0,51.743,4.2,73.0100000000001,27.97999999999999,0.0,0.0
