date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,28,7.0,-400.0,0,0.0,6,0.6396718999985751,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-350.0,0,0.0,6,0.5910650000005262,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-300.0,0,0.0,6,0.6751970999994228,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-250.0,0,0.0,6,0.6683358999998745,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-200.0,0,0.0,6,0.6623772000002646,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-150.0,0,0.0,6,0.7593712999987474,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-100.0,0,0.0,6,0.6451128999997309,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,25.0,35,8.75,7,145.86633429999893,0.00043177635960219853,True,False,True,0.10000000000275122,0.0,0.00012233338823719464,1.0000000000027348e-07,8.526512829121202e-12,12.0,optimal,0.00016698412499645585,True
2025-09-22,28,7.0,50.0,29,7.25,7,76.20104080000056,0.0003469789688054451,True,False,True,0.10000000001650733,0.0,0.04999999999999716,1.0000000000287557e-07,5.115907697472721e-12,12.0,optimal,0.0003469789688054451,True
2025-09-22,28,7.0,75.0,25,6.25,7,2.874025500001153,9.074037052506074e-05,True,True,False,0.10000000000007958,0.0,0.04999999999999716,1.0000000000027348e-07,3.950617610826157e-12,12.0,optimal,9.074037052506074e-05,True
2025-09-22,32,8.0,-500.0,0,0.0,6,0.6504236000000674,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-450.0,0,0.0,6,0.7070688000003429,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-400.0,0,0.0,6,0.7083065000006172,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-350.0,0,0.0,6,0.6050331000024016,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-300.0,0,0.0,6,0.6444796000032511,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-250.0,0,0.0,6,0.6479242000004888,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-200.0,0,0.0,6,0.6571679000007862,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-150.0,0,0.0,6,0.6456274000011035,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-100.0,0,0.0,6,0.7339382999962254,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,25.0,48,12.0,1,60.309740700000475,0.002377481478740412,True,True,False,0.1000000000046839,0.0,0.0015251897183432561,0.0,5.115907697472721e-12,12.0,time_limit_gap_accepted,0.002377481478740412,True
2025-09-22,32,8.0,50.0,27,6.75,6,61.07778759999928,0.00017254336342755012,True,True,False,0.10000000000889031,0.0,0.003310553690475615,1.0000000000287557e-07,5.087485988042317e-12,12.0,optimal,0.00017254336342755012,True
2025-09-22,32,8.0,75.0,21,5.25,6,3.1649944000000687,0.00022314538650969104,True,True,False,0.10000000000019327,0.0,0.05000000000000071,1.0000000000027348e-07,3.950617610826157e-12,12.0,optimal,0.00022314538650969104,True
2025-09-22,36,9.0,-500.0,0,0.0,6,0.6473574999981793,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-450.0,0,0.0,6,0.7259224000026734,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-400.0,0,0.0,6,0.6861919000002672,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-350.0,0,0.0,6,0.63460699999996,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-300.0,0,0.0,6,0.7043197000020882,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-250.0,0,0.0,6,0.7122011000028579,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-200.0,0,0.0,6,0.6698617999991257,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-150.0,0,0.0,6,0.7016062999991846,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-100.0,0,0.0,6,0.8250337000008585,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,25.0,38,9.5,7,237.66975490000186,0.0008692647101296838,True,False,True,0.10000000000138698,0.0,0.04999999999999716,0.0,5.087485988042317e-12,12.0,optimal,8.934942316623354e-05,True
2025-09-22,36,9.0,50.0,23,5.75,7,30.17832499999895,0.00041884055617488725,True,True,False,0.10000000000025011,0.0,0.0033106840582846075,1.0000000000287557e-07,5.172751116333529e-12,12.0,optimal,0.00018786683193812117,True
2025-09-22,36,9.0,75.0,17,4.25,7,2.3848225999990973,0.0004983343297824325,True,True,False,0.10000000000013642,0.0,0.04999999999999716,1.0000000000027348e-07,3.893774191965349e-12,12.0,optimal,7.744649688861384e-06,True
2025-09-22,40,10.0,-500.0,0,0.0,6,0.7406232000048476,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-450.0,0,0.0,6,0.742201599998225,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-400.0,0,0.0,6,0.6861994999981107,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-350.0,0,0.0,6,0.6910781999995379,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-300.0,0,0.0,6,0.7106002000018634,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-250.0,0,0.0,6,0.7397500000024593,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-200.0,0,0.0,6,0.7636399999973946,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-150.0,0,0.0,6,0.7223508000006404,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-100.0,0,0.0,6,0.7075499999991735,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,25.0,48,12.0,1,13.049570699999094,0.00010312938392125409,True,True,False,0.10000000000184173,0.0,0.04999999999999716,0.0,5.059064278611913e-12,12.0,optimal,0.00010312938392125409,True
2025-09-22,40,10.0,50.0,20,5.0,7,29.39854480000031,0.00023048184742830265,True,True,False,0.10000000000127329,0.0,0.05000000000000071,1.0000000000287557e-07,5.144329406903125e-12,12.0,optimal,0.00023048184742830265,True
2025-09-22,40,10.0,75.0,13,3.25,7,1.6104583999986062,0.0008093534857395843,True,True,False,0.10000000000013642,0.0,0.04999999999999716,1.0000000000027348e-07,3.979039320256561e-12,12.0,optimal,1.251202039827751e-10,True
2025-09-22,44,11.0,-500.0,0,0.0,6,0.6637095000005502,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-450.0,0,0.0,6,0.707458000002589,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-400.0,0,0.0,6,0.730772100001559,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-350.0,0,0.0,6,0.7163470999985293,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-300.0,0,0.0,6,0.6599309000011999,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-250.0,0,0.0,6,0.7019238999982917,,True,True,False,,,,,,,,,
