date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,24,6.0,-100.0,5,1.25,4,0.4968101999984355,3.718494988685578e-06,True,True,False,0.1000000000000795,0.0,0.0499999999999971,9.999999999940613e-08,6.252776074688883e-13,12.0,optimal,3.718494988685578e-06,True
2025-09-22,24,6.0,25.0,45,11.25,22,885.8741696999969,0.0008397935544385,True,False,True,0.1000000000025238,0.0,0.0056788076055909,1.0000000000287557e-07,4.007461029686965e-12,12.0,optimal,1.5466500640380254e-05,True
2025-09-22,24,6.0,50.0,35,8.75,11,109.06244870000228,0.0008943188135095,True,False,True,0.1000000000001364,0.0,0.0015938359142566,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,3.2060523448817207e-06,True
2025-09-22,24,6.0,75.0,31,7.75,10,40.65982919999806,0.0009461442012218,True,True,False,0.1000000000110503,0.0,0.0499999999999971,1.0000000000287557e-07,3.950617610826157e-12,12.0,optimal,0.0,True
2025-09-22,28,7.0,-500.0,0,0.0,3,0.1322966000006999,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-450.0,0,0.0,3,0.1631690000012895,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-400.0,0,0.0,3,0.1345044999998208,,True,True,False,,,,,,,,,
2025-09-22,28,7.0,-350.0,1,0.25,3,0.240519500001028,4.745716381355392e-06,True,True,False,0.1000000000000227,0.0,0.0499999999999971,9.999999999940613e-08,1.1368683772161605e-13,12.0,optimal,4.745716381355392e-06,True
2025-09-22,28,7.0,-300.0,1,0.25,3,0.1622647999993205,4.7457163809640114e-06,True,True,False,0.1000000000000227,0.0,0.0499999999999971,9.999999999940613e-08,1.1368683772161605e-13,12.0,optimal,4.7457163809640114e-06,True
2025-09-22,28,7.0,-250.0,1,0.25,3,0.1915184999998018,4.745716382725223e-06,True,True,False,0.0999999999999943,0.0,0.0499999999999971,9.999999999940613e-08,1.7053025658242404e-13,12.0,optimal,4.745716382725223e-06,True
2025-09-22,28,7.0,-200.0,1,0.25,3,0.2071420999982365,4.745716383312293e-06,True,True,False,0.1000000000000227,0.0,0.0499999999999971,9.999999999940613e-08,1.7053025658242404e-13,12.0,optimal,4.745716383312293e-06,True
