local_date,intervals,mean_price,price_std,minimum_price,maximum_price,mean_grid_import,peak_grid_import,mean_total_cpu,settlement_cost,opening_ups,opening_tes,opening_cold_aisle,negative_price_share,representative_score
2025-06-26,96,73.01666666666667,20.886312751437895,29.83,99.78,776.427787465515,1626.59402646327,0.5654166666666667,1272.2888764714687,300.0,-0.0,23.0,0.0,0.4348284164332657
2025-09-29,96,94.00375000000001,28.723432548503343,70.22,173.94,778.8201841089748,1356.62458261426,0.5654166666666667,1620.043094603418,300.0,-0.0,23.0,0.0,0.43656260578986644
2025-08-11,96,85.29125,16.83760035722054,69.2,131.37,770.5266942332031,1186.60033011658,0.5648081348662675,1529.9068382933751,300.0,-0.0,23.0,0.0,0.4388452898433243
2025-04-12,96,76.51708333333333,18.60687693564521,29.18,99.63,773.3845763337067,1635.12478890176,0.5654166666666667,1344.6391608534639,300.0,-0.0,23.0,0.0,0.43918201345208685
2025-03-17,96,98.46,16.222108890095196,80.95,138.78,778.1450064679702,1356.55775828953,0.5654166666666668,1753.2122940890852,300.0,-0.0,23.0,0.0,0.44036208675514527
2025-05-06,96,82.84,13.553878139911802,61.68,110.6,775.33310240535,1607.68118226557,0.563309622798403,1472.3170737716318,300.0,-0.0,23.0,0.0,0.44036816087434977
2025-09-27,96,80.91833333333334,10.959983736701979,67.48,105.61,771.1146376349315,1186.60213730508,0.5654166666666668,1463.8638242282086,300.0,-0.0,23.0,0.0,0.4406882864249039
2025-12-24,96,74.53416666666666,12.611147922763589,48.36,91.94,770.2527230310274,1185.47289882035,0.5654166666666667,1359.541185314224,300.0,-0.0,23.0,0.0,0.4411294977458864
2025-06-19,96,91.89125,10.53348198040795,77.56,114.11,771.6004169022449,1271.38343437328,0.5654166666666667,1662.543575909942,300.0,-0.0,23.0,0.0,0.4417671075041158
2025-08-17,96,76.19,11.16476563027399,64.01,102.65,770.3359135872437,1186.60504195787,0.5654166666666667,1384.227275768679,300.0,-0.0,23.0,0.0,0.4444560633930616
2025-07-26,96,78.65916666666666,9.194777884803809,58.36,94.58,770.6388332904285,1626.59395602232,0.5654166666666667,1427.4221045421102,300.0,-0.0,23.0,0.0,0.4444696273590297
2025-03-09,96,90.45458333333333,10.68667009499678,81.64,121.45,771.0294945500527,1296.67586651067,0.5654173999797231,1643.1259521940347,300.0,-0.0,23.0,0.0,0.4458836480873317
2025-12-17,96,76.39999999999999,9.439455827312791,56.52,94.39,771.70261857686,1186.46054881867,0.566025198467066,1382.3170585085008,300.0,-0.0,23.0,0.0,0.44660508040424096
2025-04-14,96,81.0625,16.212630878423152,64.99,115.05,781.2309939656722,1563.33751786587,0.5675237105349303,1426.958800015322,300.0,-0.0,23.0,0.0,0.44725456346919695
2025-11-08,96,83.57583333333334,10.284366435636965,72.49,110.99,773.778453985739,1290.52324521836,0.5675237105349304,1520.882757214028,300.0,-0.0,23.0,0.0,0.4486797599975489
2025-12-25,96,74.24249999999999,13.40541736526103,46.91,91.76,769.5547211152449,1185.47289749304,0.5654166666666667,1355.8615358290715,300.0,-0.0,23.0,0.0,0.44930588534462
2025-09-24,96,84.73625,14.151254751880895,70.25,115.11,779.3994760079025,1261.87450798311,0.5675244438479868,1510.730134372565,300.0,-0.0,23.0,0.0,0.4498381171675459
2025-09-17,96,72.6275,19.69777764648912,29.13,102.46,778.8499680835688,1626.59402553568,0.5654166666666667,1261.1641767589558,300.0,-0.0,23.0,0.0,0.4500943858754039
2025-10-12,96,85.28375,12.837174574361434,73.28,119.42,771.164869580879,1186.61029672665,0.5654166666666667,1542.65783060635,300.0,-0.0,23.0,0.0,0.454546536286559
2025-11-06,96,86.50458333333334,14.675570242066392,70.95,121.55,769.3377122745495,1290.52324814505,0.563309622798403,1553.4979291018174,300.0,-0.0,23.0,0.0,0.45510538671515355
2025-09-28,96,86.91958333333334,17.21773246985528,73.5,136.56,771.0286679764413,1186.26564248577,0.5654166666666667,1569.6267293971212,300.0,-0.0,23.0,0.0,0.4553040958606469
2025-03-25,96,96.40375,13.077223530365984,80.16,133.61,772.2749596480504,1296.49952426337,0.5654166666666668,1736.5628443327378,300.0,-0.0,23.0,0.0,0.4589713718561836
2025-04-21,96,87.06916666666666,9.306699756136819,73.94,110.39,771.7106689894839,1607.68111678204,0.5654166666666667,1583.9484111062939,300.0,-0.0,23.0,0.0,0.4595724660812606
2025-11-07,96,84.34791666666666,9.894466280828691,71.31,106.77,771.7967425675373,1186.04029027721,0.5654166666666668,1527.9836186231444,300.0,-0.0,23.0,0.0,0.4605239649133064
2025-03-20,96,98.15958333333333,15.384142068798715,80.46,130.56,775.8730697130483,1356.55775828953,0.563894196265469,1741.9648118317943,300.0,-0.0,23.0,0.0,0.4615466160385233
2025-10-14,96,97.24916666666667,25.736706192013674,73.15,175.81,777.814854124692,1356.5536175669,0.5654166666666667,1707.810813967839,300.0,-0.0,23.0,0.0,0.4628283166806947
2025-03-07,96,92.95166666666667,12.720945567855825,71.25,126.58,773.336487945713,1626.82481913664,0.5654166666666668,1668.7275969456064,300.0,-0.0,23.0,0.0,0.4628773912919428
2025-05-17,96,72.54083333333334,18.710897678353774,28.99,97.36,772.4295836744863,1635.12481045089,0.5654166666666667,1276.8638715562097,300.0,-0.0,23.0,0.0,0.46289555063380244
2025-11-12,96,68.4025,16.24884805633601,38.93,95.32,770.5166708928349,1186.44116695401,0.5654166666666667,1228.857365121167,300.0,-0.0,23.0,0.0,0.4660078512019204
2025-07-29,96,83.55958333333334,11.027365951330408,68.76,108.74,769.7430039307068,1186.57824894161,0.5648081348662674,1517.5247624049966,300.0,-0.0,23.0,0.0,0.4690701203442376
2025-04-19,96,70.55166666666666,16.425909358255147,40.29,101.95,777.1908593236462,1676.34651652592,0.5654166666666668,1263.9069327433838,300.0,-0.0,23.0,0.0,0.4691819669271402
2025-07-30,96,84.23041666666667,9.851976228860636,70.28,107.64,770.2793185373157,1186.60213745444,0.5654166666666667,1530.595961661081,300.0,-0.0,23.0,0.0,0.4721631023997248
2025-08-02,96,77.55708333333332,10.513994475201196,67.3,101.51,769.136995947823,1186.60847678432,0.5654166666666667,1415.17651055697,300.0,-0.0,23.0,0.0,0.47349136817322596
2025-07-23,96,82.62375,9.961108292808229,71.31,104.67,770.2734906326951,1186.61062004093,0.5654166666666668,1498.9622044482078,300.0,-0.0,23.0,0.0,0.4739073123979466
2025-03-10,96,87.84625,13.87070576506663,71.66,122.26,775.5002428185562,1601.6305780343,0.5633088894853466,1561.0267108321284,300.0,-0.0,23.0,0.0,0.47456678988764783
2025-12-11,96,69.98625,14.556326550046165,42.88,93.17,773.773658027654,1186.60207309386,0.5669151787345311,1261.8601869760525,300.0,-0.0,23.0,0.0,0.4747254481551044
2025-07-27,96,76.96666666666667,9.762636255984681,61.9,96.58,768.8770645374062,1186.61062004171,0.5654166666666667,1401.3396425569522,300.0,-0.0,23.0,0.0,0.4749369248983745
2025-04-01,96,89.65333333333332,19.377545043937438,58.48,126.99,780.1783236979309,1607.57305009169,0.5675237105349304,1573.699519043779,300.0,-0.0,23.0,0.0,0.4760319656209124
2025-07-28,96,81.46208333333334,9.399628202800214,68.7,102.17,770.4158235357172,1186.46055014122,0.566025198467066,1482.2027622330947,300.0,-0.0,23.0,0.0,0.47625776278711934
2025-03-11,96,92.51875,13.996340668376972,76.54,129.98,776.4401913498655,1186.61061919692,0.5654166666666668,1656.2409554203673,300.0,-0.0,23.0,0.0,0.4776143564916938
2025-07-13,96,83.6425,11.675869222685861,71.52,108.36,769.1934679324162,1186.60979697608,0.5654166666666667,1524.2728399522794,300.0,-0.0,23.0,0.0,0.47850595954790603
2025-05-05,96,78.36749999999999,9.683063129968087,64.81,99.98,773.085863227495,1226.33508295803,0.5675237105349304,1424.1243283625988,300.0,-0.0,23.0,0.0,0.48160653033326767
2025-11-27,96,71.92833333333333,12.900849965198473,40.87,90.61,777.4978059130134,1186.61061998741,0.5669391370678646,1289.5161041195915,300.0,-0.0,23.0,0.0,0.4825973646746541
2025-12-04,96,81.95333333333333,13.449395734159769,64.57,113.8,774.0355841297501,1186.1702147194,0.5675237105349303,1486.2867491368395,300.0,-0.0,23.0,0.0,0.48553691339788235
2025-11-29,96,79.55083333333333,7.9082288477744545,61.14,93.84,768.6596396553864,1186.69821051899,0.5654173999797231,1450.8190770537344,300.0,-0.0,23.0,0.0,0.4922886491095316
2025-10-23,96,76.075,17.21609528441642,20.73,95.33,772.5117609391191,1185.47267772807,0.5654166666666667,1367.8196338282917,300.0,-0.0,23.0,0.0,0.4940379829785258
2025-12-20,96,79.67458333333333,7.347222879094363,68.93,95.6,770.1881586259851,1183.87706511882,0.5654166666666667,1454.906910094346,300.0,-0.0,23.0,0.0,0.49608989129743497
2025-04-16,96,65.96666666666667,23.171888534291163,28.34,109.29,778.4858052072233,1626.63525804081,0.5654166666666667,1131.5300751805369,300.0,-0.0,23.0,0.0,0.49656896346955776
2025-03-18,96,93.71,14.70785425689639,79.43,129.02,777.4540161235385,1186.6105732991,0.5654166666666668,1671.2225908730757,300.0,-0.0,23.0,0.0,0.49883245151474254
2025-11-26,96,99.31291666666665,23.443891446181677,72.9,152.45,776.2957272231406,1601.40150128431,0.5654166666666667,1759.4380536081685,300.0,-0.0,23.0,0.0,0.49999491495215115
2025-07-24,96,82.48666666666666,9.20115400847736,71.91,101.9,769.5096535436232,1186.61061752719,0.566025198467066,1502.9628662055293,300.0,-0.0,23.0,0.0,0.5019560981117037
2025-03-19,96,100.64291666666666,19.789062471698145,81.48,153.54,776.4307552856543,1288.28496964291,0.5648320931996008,1777.3324324987432,300.0,-0.0,23.0,0.0,0.5033189878568551
2025-08-25,96,74.49333333333333,24.250109524078958,19.08,104.23,773.6809332822764,1635.03635758969,0.5654166666666668,1287.836714493637,300.0,-0.0,23.0,0.0,0.5052458639389037
2025-12-27,96,81.89041666666667,6.848390347437649,70.73,95.06,770.0077958335427,1185.31394427305,0.5654173999797231,1500.7161005239068,300.0,-0.0,23.0,0.0,0.5094010604878318
2025-11-24,96,87.21708333333333,14.962266498493134,62.76,112.07,769.5272670513363,1191.50472480844,0.5633088894853466,1569.8364375716064,300.0,-0.0,23.0,0.0,0.509878120657205
2025-11-14,96,69.18916666666667,12.674255685955774,40.83,83.56,773.5193653609275,1224.98903098673,0.5675237105349303,1251.1273923765289,300.0,-0.0,23.0,0.0,0.5110119515698803
2025-11-30,96,72.51791666666666,15.441705381457027,49.81,104.26,769.3932215137676,1186.040273933,0.5633088894853466,1308.243670041139,300.0,-0.0,23.0,0.0,0.5110174307681802
2025-08-24,96,83.88875,8.50960042973136,74.76,104.39,769.342370033342,1186.61036204708,0.5654166666666667,1533.7752087324209,300.0,-0.0,23.0,0.0,0.5136083601695536
2025-10-19,96,57.6875,15.938614415114136,38.47,91.95,777.1835123162691,1601.62451370084,0.5654166666666667,1026.974365485876,300.0,-0.0,23.0,0.0,0.5163578150419762
2025-04-22,96,89.02708333333334,15.960978331488503,68.21,121.04,779.6079175711692,1186.6106200337,0.5675237105349303,1579.6221024893696,300.0,-0.0,23.0,0.0,0.5170602804184021
2025-07-15,96,79.0,9.988980033279823,68.03,97.72,776.3927954681543,1186.6106193394,0.5675237105349303,1434.447139118142,300.0,-0.0,23.0,0.0,0.5204132718680905
2025-12-09,96,66.83416666666666,13.023424698488226,32.15,82.52,771.1249345112851,1185.47289882035,0.5654166666666667,1203.3211067673471,300.0,-0.0,23.0,0.0,0.5220321087620903
2025-10-06,96,70.44625,29.539006406338107,18.32,119.66,778.6593796066157,1601.62787446277,0.5654166666666667,1212.6336446453936,300.0,-0.0,23.0,0.0,0.5231661969381808
2025-03-23,96,96.78333333333335,12.411744409962902,73.39,124.21,771.651113140001,1186.09314955162,0.5654173999797231,1761.8680501063777,300.0,-0.0,23.0,0.0,0.5239288730099829
2025-03-12,96,95.53125,15.282880497988252,80.69,141.63,776.4593774222748,1186.61061810666,0.5654166666666668,1708.8978523827775,300.0,-0.0,23.0,0.0,0.524025254926952
2025-11-02,96,58.1575,19.03168576763222,43.12,103.71,771.6969927544156,1186.60979659673,0.5654166666666667,1034.6850905899496,300.0,-0.0,23.0,0.0,0.5255188212329968
2025-08-23,96,84.96666666666667,8.275268247096504,74.39,102.44,768.8783370380215,1185.4728988169,0.5654166666666667,1558.3322715210309,300.0,-0.0,23.0,0.0,0.5258548430894907
2025-03-06,96,82.07125,22.116721430675593,37.83,118.45,782.8088873541843,1628.21919797158,0.5675237105349304,1414.2788755374966,300.0,-0.0,23.0,0.0,0.5275860405102037
2025-02-28,96,100.77458333333334,17.25100124732149,78.64,141.88,778.4337192870638,1601.6306125895,0.5654166666666667,1782.1474602786793,300.0,-0.0,23.0,0.0,0.5304199996667488
2025-06-21,96,78.33916666666666,28.70785169203592,17.08,115.33,772.0643819007032,1635.12481997229,0.5654166666666667,1352.7131025094527,300.0,-0.0,23.0,0.0,0.531795896970017
2025-03-24,96,98.90416666666665,19.19804966336927,71.24,138.8,776.5000825635847,1601.6950583136,0.5633088894853466,1733.0464905968724,300.0,-0.0,23.0,0.0,0.5358035733055537
2025-12-15,96,76.46916666666667,11.028790997983094,55.23,95.27,768.6306263948082,1186.97183445858,0.563309622798403,1381.3098444603156,300.0,-0.0,23.0,0.0,0.5368259021223427
2025-01-24,96,92.64958333333334,26.828900596054666,35.68,123.77,778.5561965266883,1626.59396812654,0.5675244438479867,1658.9252309862873,300.0,-0.0,23.0,0.0,0.5373736067027981
2025-05-24,96,61.58166666666667,23.453241215422057,15.06,100.42,770.9921920883891,1307.83097591037,0.5654166666666667,1077.5756261355489,300.0,-0.0,23.0,0.0,0.5409829334628352
2025-03-16,96,94.94291666666668,11.3261376253678,80.24,127.48,771.0542943106752,1185.67204188054,0.5654166666666667,1724.6737339055624,300.0,-0.0,23.0,0.0,0.5505574855814243
2025-02-23,96,56.42166666666666,20.009898532932286,31.08,100.91,772.6974387850777,1601.63212327391,0.5654166666666668,984.6601169739157,300.0,-0.0,23.0,0.0,0.5517714448330322
2025-11-22,96,84.72541666666667,8.234466194524815,72.94,104.75,773.2139766563581,1185.91599281955,0.5675244438479868,1550.5938916433583,300.0,-0.0,23.0,0.0,0.5549799209667212
2025-11-18,96,89.08333333333333,12.59194484929628,73.66,114.55,769.867662154486,1186.61043950928,0.563309622798403,1600.0069408221475,300.0,-0.0,23.0,0.0,0.5566013502624368
2025-12-21,96,79.41041666666666,9.536467614447387,62.81,95.19,768.2732551596067,1185.53485961185,0.5633088894853466,1446.6758371733413,300.0,-0.0,23.0,0.0,0.5584650976725463
2025-03-15,96,93.90708333333333,10.37864709940729,82.71,126.14,770.8890324165991,1186.61061716587,0.5654166666666667,1707.7830921218826,300.0,-0.0,23.0,0.0,0.5615773366727427
2025-07-16,96,84.77958333333333,13.23498695974278,68.07,111.53,767.1443775979219,1186.59842686844,0.563309622798403,1532.9861491464276,300.0,-0.0,23.0,0.0,0.5623997670530123
2025-04-15,96,84.17125,10.958462171212473,65.89,104.64,779.5475265620313,1681.0723982234,0.563309622798403,1509.262566291687,300.0,-0.0,23.0,0.0,0.5638894738030091
2025-12-13,96,73.99166666666666,8.198460274782887,57.29,88.27,768.9115416156059,1186.61026252777,0.563309622798403,1337.4958691878312,300.0,-0.0,23.0,0.0,0.5660749685221605
2025-11-13,96,63.99,25.25999474934312,15.85,98.92,774.5661678980231,1624.06712899407,0.5654166666666667,1134.8238083665476,300.0,-0.0,23.0,0.0,0.572634550379932
2025-12-10,96,59.572916666666664,21.98538873250364,20.56,91.69,772.4846798411119,1226.32733929289,0.566025198467066,1056.3769100777183,300.0,-0.0,23.0,0.0,0.5726634161586917
2025-01-03,96,107.89291666666666,21.25198997080739,74.85,151.97,771.3321430128525,1290.26043438333,0.5654166666666667,1941.8988768940546,300.0,-0.0,23.0,0.0,0.5759793112234971
2025-07-01,96,96.17875,32.37794679131233,67.32,177.68,776.0891447165668,1186.61061965062,0.5654166666666668,1697.365516779045,300.0,-0.0,23.0,0.0,0.5781328752671724
2025-05-30,96,60.51833333333334,28.102676203958953,25.12,111.59,770.7428089399178,1186.60213745646,0.5654166666666667,1085.3138117413016,300.0,-0.0,23.0,0.0,0.580866245822967
2025-03-28,96,70.5775,26.53809944410608,23.98,118.67,781.7703858503673,1602.55967420836,0.5675237105349303,1217.1779818626824,300.0,-0.0,23.0,0.0,0.5822464312693492
2025-07-07,96,63.93125,24.369622040997115,16.49,93.63,777.3707490853147,1626.59402643084,0.5654166666666667,1095.572535314676,300.0,-0.0,23.0,0.0,0.5843321008011785
2025-05-27,96,61.88625,30.521092318522758,15.0,110.57,774.9551417185312,1226.29593810553,0.5654166666666667,1102.9229129869695,300.0,-0.0,23.0,0.0,0.5843364651119322
2025-10-28,96,60.51791666666667,25.58256758097373,16.05,105.91,778.0353610508381,1601.44067953567,0.5654166666666668,1055.9532155823422,300.0,-0.0,23.0,0.0,0.586555912546432
2025-03-03,96,100.41250000000001,16.798655647966232,79.23,141.41,775.3969217472426,1601.63156509443,0.563309622798403,1778.120561458046,300.0,-0.0,23.0,0.0,0.5879024026242008
2025-12-18,96,63.83166666666667,21.711367416349425,14.41,85.45,770.7729128131072,1226.22643687206,0.5648081348662674,1136.7647198421432,300.0,-0.0,23.0,0.0,0.5891823821183175
2025-12-23,96,79.24625,7.493113645559041,63.29,89.66,767.427667409554,1186.46054978286,0.563309622798403,1443.5806874369791,300.0,-0.0,23.0,0.0,0.5906712159194306
2025-04-06,96,66.69916666666667,25.06381076022881,24.72,109.76,779.4404018005495,1626.63522733271,0.5675237105349304,1161.378807526583,300.0,-0.0,23.0,0.0,0.5921631800686157
2025-03-01,96,98.1875,12.058731101963996,80.21,125.87,774.1117944938246,1601.63063632935,0.5675244438479868,1779.1110073061802,300.0,-0.0,23.0,0.0,0.6000578388590209
2025-01-23,96,106.81958333333334,12.389521711737462,90.95,135.8,773.5762229076654,1410.23506511229,0.5654166666666668,1927.3923343720905,300.0,-0.0,23.0,0.0,0.6033861664512512
2025-12-08,96,61.48333333333333,25.288626886894463,13.55,88.45,772.5824071818106,1601.4811522258,0.5654166666666667,1095.4475175243872,300.0,-0.0,23.0,0.0,0.6053962060975595
2025-06-02,96,66.74958333333333,20.2009474460803,29.13,95.72,777.284691897837,1677.77652673025,0.563309622798403,1136.5114378098176,300.0,-0.0,23.0,0.0,0.6077615704451014
2025-12-14,96,59.68416666666667,13.875438630651743,38.29,84.7,773.2740380320297,1186.46055014598,0.5675237105349303,1086.54758168812,300.0,-0.0,23.0,0.0,0.6085517294074745
2025-06-27,96,62.92875,24.88349515346732,14.4,93.8,778.6610282905613,1622.49117655806,0.5654166666666668,1073.0028222456274,300.0,-0.0,23.0,0.0,0.609093331861
2025-03-14,96,103.09249999999999,15.194382687794782,86.79,134.77,779.3335649827654,1356.55499576983,0.5675237105349304,1846.276513706476,300.0,-0.0,23.0,0.0,0.6094483748847535
2025-06-14,96,69.51375,28.546909842905027,7.8,99.06,772.0643526647121,1612.41801481084,0.5654166666666667,1192.14487210334,300.0,-0.0,23.0,0.0,0.6120825159321684
2025-05-10,96,68.10958333333333,29.037925035216922,10.48,105.41,773.1348087067828,1636.0897284125,0.5654166666666668,1157.6634958165423,300.0,-0.0,23.0,0.0,0.6147055517981922
2025-02-04,96,108.56958333333334,14.473205000360357,88.31,140.24,774.5711544539628,1315.27277442967,0.5654166666666668,1956.2921417606235,300.0,-0.0,23.0,0.0,0.6169885296874668
2025-11-21,96,108.99041666666666,26.365764800376493,75.51,154.76,777.48842232559,1601.62754909445,0.5654166666666668,1921.1154142063654,300.0,-0.0,23.0,0.0,0.6234096480267391
2025-03-13,96,104.34583333333335,17.65361019685368,82.69,148.72,772.2488225184394,1186.60207659144,0.5654166666666667,1870.2781847616375,300.0,-0.0,23.0,0.0,0.6244390876763346
2025-02-19,96,99.39083333333333,14.80069754164642,79.47,132.14,778.5246685335705,1186.6105732957,0.5675237105349304,1786.846645005315,300.0,-0.0,23.0,0.0,0.6245089148361936
2025-02-18,96,107.55375,18.220798483283353,83.42,149.77,778.304339165059,1601.62945923087,0.5654166666666668,1907.179222224746,300.0,-0.0,23.0,0.0,0.6301656036862884
2025-06-15,96,62.415416666666665,29.18029702661376,14.19,106.48,772.0057567196726,1635.12482236793,0.5654166666666667,1083.7356767828214,300.0,-0.0,23.0,0.0,0.6301798129914047
2025-09-20,96,76.74875,19.885273749819568,7.74,97.3,774.2265426734189,1636.6203745053,0.563309622798403,1368.0009681464828,300.0,-0.0,23.0,0.0,0.6333908051420178
2025-08-30,96,62.53541666666667,21.443252105900182,15.73,87.26,773.494078850706,1666.32389972955,0.5654166666666667,1079.2291621382512,300.0,-0.0,23.0,0.0,0.6357361646102848
2025-02-26,96,102.87041666666666,15.606621665964779,85.02,135.22,775.3305619970843,1601.8055486187,0.5633088894853466,1831.863650548948,300.0,-0.0,23.0,0.0,0.636524923516943
2025-02-24,96,72.58166666666666,32.94277036465279,16.54,130.0,782.2351243244383,1604.2410789195,0.5675237105349304,1268.9635071935436,300.0,-0.0,23.0,0.0,0.6518254606988798
2025-01-28,96,102.0425,15.80635694902529,77.23,126.86,768.4817460510526,1186.60610861648,0.563309622798403,1845.9012759169116,300.0,-0.0,23.0,0.0,0.6633700830834077
2025-04-04,96,75.20916666666666,32.467071307684115,8.02,115.24,780.7039447391371,1675.81457760152,0.5654166666666668,1254.7695030340697,300.0,-0.0,23.0,0.0,0.6721485010525238
2025-11-03,96,53.740833333333335,25.23571586239866,13.7,93.39,776.8634544742026,1601.48896204906,0.5654166666666667,925.6465105068818,300.0,-0.0,23.0,0.0,0.6728387656823366
2025-03-22,96,75.19083333333333,37.304311918587885,14.0,120.41,772.7186932433113,1186.60207659154,0.5675237105349303,1359.550783107282,300.0,-0.0,23.0,0.0,0.676254053425093
2025-06-04,96,57.365,28.795928805813396,13.84,103.31,779.4282315390209,1626.63526874347,0.5654166666666667,960.8048149485776,300.0,-0.0,23.0,0.0,0.6781741024247225
2025-01-18,96,108.46791666666667,12.744326615290168,93.65,138.72,771.0277015057837,1290.26046782555,0.5654166666666667,1974.3251415151765,300.0,-0.0,23.0,0.0,0.6830392121646953
2025-03-21,96,63.333333333333336,32.22738223334367,10.86,106.17,780.6869673823979,1635.03635826959,0.5654166666666667,1031.0230221197637,300.0,-0.0,23.0,0.0,0.6860327502114217
2025-01-13,96,102.60083333333334,11.901544142776434,85.4,129.71,773.2704486418285,1186.60213730641,0.5675244438479868,1868.5864530895033,300.0,-0.0,23.0,0.0,0.6885673238554888
2025-03-29,96,67.66458333333334,29.4121660440626,8.66,100.86,772.190786507406,1635.03627594761,0.563309622798403,1126.9876271156534,300.0,-0.0,23.0,0.0,0.6962633850851587
2025-01-04,96,110.88,12.070016090339449,91.38,138.2,771.5275768004685,1290.52324814702,0.5654166666666667,2022.615176997715,300.0,-0.0,23.0,0.0,0.697606680741134
2025-08-08,96,59.326249999999995,29.63315977787473,6.5,99.79,773.1405820218819,1624.3747633756,0.5654166666666667,1006.5526091243478,300.0,-0.0,23.0,0.0,0.6980461962643199
2025-01-17,96,107.68083333333334,17.600418874600777,86.56,151.98,769.3540658299612,1290.52131834419,0.5633088894853466,1936.4315561364278,300.0,-0.0,23.0,0.0,0.6987428323915545
2025-07-04,96,59.354166666666664,28.412230267473372,6.06,88.41,773.486927226651,1622.49117655861,0.5654166666666668,1001.2880330219422,300.0,-0.0,23.0,0.0,0.7038779484008931
2025-11-04,96,61.375,30.031534303654535,6.9,95.87,773.4595266584179,1674.89683195977,0.5654166666666667,1090.1880471334177,300.0,-0.0,23.0,0.0,0.7126606527822674
2025-01-30,96,114.84375,19.764051323978133,90.15,159.35,773.2524057738786,1331.62754918802,0.5654166666666668,2061.5880342241944,300.0,-0.0,23.0,0.0,0.713128019993773
2025-12-19,96,61.4025,29.565647811714122,6.81,94.6,775.5555285936742,1601.61183737862,0.5675244438479867,1087.9393230630806,300.0,-0.0,23.0,0.0,0.7141623878584078
2025-10-13,96,105.22583333333334,36.68988926169017,70.86,217.9,777.811135793023,1356.55361756688,0.5654166666666668,1818.3829979317236,300.0,-0.0,23.0,0.0,0.718840377158405
2025-08-03,96,54.46083333333333,28.95494822420973,8.78,98.92,772.8906366929217,1622.48730670313,0.5654166666666667,940.839644860707,300.0,-0.0,23.0,0.0,0.7193560319993687
2025-09-14,96,61.88291666666667,27.35191623871762,1.94,93.76,774.7675479698499,1666.32389972955,0.5654166666666668,1051.7708170346798,300.0,-0.0,23.0,0.0,0.7305026369109061
2025-09-06,96,59.88083333333333,28.46447091659009,1.31,86.46,773.9424549949057,1635.03633226651,0.5654166666666667,999.0691573297518,300.0,-0.0,23.0,0.0,0.742300173455738
2025-04-03,96,69.84958333333334,36.82809848090584,3.65,119.58,780.7589042250455,1663.11397580402,0.5654166666666668,1125.4038990614415,300.0,-0.0,23.0,0.0,0.7447537485642424
2025-10-31,96,50.69958333333333,24.5506283301163,9.76,84.58,772.5022623393157,1186.60213746425,0.5654166666666667,886.8169255993676,300.0,-0.0,23.0,0.0,0.7538377142011617
2025-01-14,96,112.39,20.696186885002444,87.82,160.97,769.9434847093145,1290.52380120481,0.5633088894853466,2013.5730704208825,300.0,-0.0,23.0,0.0,0.7563868991182693
2025-10-15,96,106.2925,36.39826337673415,73.44,209.6,778.1110604906862,1601.63050475212,0.5654166666666667,1848.7516205196139,300.0,-0.0,23.0,0.0,0.7626545461563785
2025-02-15,96,112.145,10.92377571123985,98.75,140.73,770.5604090869765,1290.09005051523,0.5654166666666668,2037.5237147372932,300.0,-0.0,23.0,0.0,0.7632534494253214
2025-08-07,96,54.195,28.796008787768898,8.8,101.83,779.2768963704065,1674.76120758028,0.5654166666666667,911.5529493807514,300.0,-0.0,23.0,0.0,0.768850532562158
2025-01-16,96,112.13208333333334,18.40229619063119,88.22,152.0,779.806573395726,1591.67795490484,0.5675244438479868,2009.3051776756627,300.0,-0.0,23.0,0.0,0.7710519220852949
2025-11-25,96,108.46291666666667,36.976714889712504,71.58,196.18,772.1641667489454,1186.2216714089,0.5654166666666667,1914.1296253915452,300.0,-0.0,23.0,0.0,0.7740800954465152
2025-12-07,96,73.17708333333333,15.070262241749063,18.49,88.55,763.5978355677086,1096.3538277071,0.563309622798403,1318.4237949501112,300.0,-0.0,23.0,0.0,0.7803968384699723
2025-06-12,96,49.84041666666667,29.829069463993,8.99,100.87,779.7201631312914,1627.22164031517,0.5654166666666667,839.1984428448322,300.0,-0.0,23.0,0.0,0.7825429517561353
2025-02-16,96,107.68458333333332,11.240235988969241,94.06,135.85,773.1319253122329,1185.87144238609,0.5675237105349303,1970.2450585919273,300.0,-0.0,23.0,0.0,0.7849570194152465
2025-02-05,96,117.98958333333333,20.551647387761335,89.21,160.42,776.9402113252763,1601.62787438172,0.5654166666666668,2111.049248272753,300.0,-0.0,23.0,0.0,0.7906457529518045
2025-10-27,96,62.29791666666667,36.765470067690494,-0.35,114.42,778.4669558991368,1647.54503223825,0.5654166666666667,1079.3036841862545,300.0,-0.0,23.0,0.08333333333333333,0.7972858873740084
2025-02-07,96,113.14958333333334,11.836897345670018,96.61,135.56,772.8679891218153,1286.51360658549,0.5675244438479868,2055.634015757361,300.0,-0.0,23.0,0.0,0.7982243873914551
2025-05-11,96,52.12291666666667,29.973434902002168,3.47,98.26,773.5888418745668,1666.31887634705,0.5654166666666667,888.7852860803081,300.0,-0.0,23.0,0.0,0.8074419769181805
2025-02-10,96,117.84791666666666,13.562069700506761,96.53,141.45,770.736082233771,1271.63032265541,0.5654166666666667,2132.58498073888,300.0,-0.0,23.0,0.0,0.8116299884722304
2025-04-27,96,52.18541666666667,31.081617377027374,2.23,99.53,773.8482391212175,1674.76120821991,0.5654166666666667,879.781262730583,300.0,-0.0,23.0,0.0,0.8262436343146541
