t,T_IT,T_Rack,T_c,T_h,T_in,E_TES,P_chiller_HVAC,P_chiller_TES,P_Total,q_chiller_hvac,q_ch,q_dis,q_cool,price,cost
1127.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1128.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1129.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1130.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1131.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1132.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1133.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1134.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1135.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1136.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1137.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1138.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1139.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1140.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1141.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1142.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1143.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1144.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1145.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1146.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1147.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1148.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1149.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1150.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1151.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1152.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1153.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1154.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1155.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1156.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1157.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1158.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1159.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1160.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1161.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1162.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1163.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1164.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1165.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1166.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1167.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1168.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1169.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1170.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1171.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1172.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1173.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1174.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1175.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1176.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1177.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1178.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1179.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1180.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1181.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1182.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1183.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1184.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1185.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1186.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1187.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1188.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1189.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1190.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1191.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1192.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1193.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1194.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1195.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1196.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1197.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1198.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1199.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1200.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1201.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1202.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1203.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1204.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1205.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1206.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1207.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1208.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1209.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1210.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1211.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1212.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1213.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1214.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1215.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1216.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1217.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1218.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1219.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1220.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1221.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1222.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1223.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1224.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1225.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1226.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1227.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1228.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1229.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1230.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1231.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1232.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1233.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1234.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1235.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1236.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1237.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1238.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1239.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1240.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1241.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1242.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1243.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1244.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1245.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1246.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1247.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1248.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1249.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1250.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1251.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1252.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1253.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1254.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1255.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1256.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1257.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1258.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1259.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1260.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1261.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1262.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1263.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1264.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1265.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1266.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1267.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1268.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1269.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1270.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1271.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1272.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1273.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1274.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1275.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1276.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1277.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1278.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1279.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1280.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.202,-0.0,57876.202,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1281.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.21,0.0,0.0,347257.21,0.07750041666666667,664244.3345491893
1282.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.203,-0.0,57876.203,347257.22,0.0,0.0,347257.22,0.07750041666666667,664244.3345491893
1283.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.201,-0.0,57876.201,347257.2,0.0,0.0,347257.2,0.07750041666666667,664244.3345491893
1284.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.203,-0.0,57876.203,347257.22,0.0,0.0,347257.22,0.07750041666666667,664244.3345491893
1285.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.2,-0.0,57876.2,347257.2,0.0,0.0,347257.2,0.07750041666666667,664244.3345491893
1286.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.203,-0.0,57876.203,347257.22,0.0,0.0,347257.22,0.07750041666666667,664244.3345491893
1287.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.2,-0.0,57876.2,347257.2,0.0,0.0,347257.2,0.07750041666666667,664244.3345491893
1288.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.203,-0.0,57876.203,347257.22,0.0,0.0,347257.22,0.07750041666666667,664244.3345491893
1289.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.2,-0.0,57876.2,347257.2,0.0,0.0,347257.2,0.07750041666666667,664244.3345491893
1290.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.204,-0.0,57876.204,347257.22,0.0,0.0,347257.22,0.07750041666666667,664244.3345491893
1291.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.2,-0.0,57876.2,347257.2,0.0,0.0,347257.2,0.07750041666666667,664244.3345491893
1292.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.204,-0.0,57876.204,347257.22,0.0,0.0,347257.22,0.07750041666666667,664244.3345491893
1293.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.199,-0.0,57876.199,347257.19,0.0,0.0,347257.19,0.07750041666666667,664244.3345491893
